"","doc_id","sentence","token","upos","Entity"
"9123","doc1143","medical oncologist geoffrey beene chair director kravis center molecular oncology memorial sloan kettering cancer center cancer genetics","director","NOUN","Profession"
"9126","doc1143","medical oncologist geoffrey beene chair director kravis center molecular oncology memorial sloan kettering cancer center cancer genetics","molecular","X","Profession"
"9153","doc1147","bugsplat crash reporting quickly easily provides delivers critical data users live crashes find fix move onto next thing","critical","ADJ","Personality"
"9154","doc1147","bugsplat crash reporting quickly easily provides delivers critical data users live crashes find fix move onto next thing","data","NOUN","Profession"
"9162","doc1147","bugsplat crash reporting quickly easily provides delivers critical data users live crashes find fix move onto next thing","next","ADJ","Organization"
"9189","doc1151","christian rapper author anthony chobot expertise guy pop culture today co writer actor anthony chobot saga troma superhero","author","NOUN","Profession"
"9198","doc1151","christian rapper author anthony chobot expertise guy pop culture today co writer actor anthony chobot saga troma superhero","writer","NOUN","Profession"
"9211","doc1152","god first baddest radio host tv presenter round media personality im one big festival bookings thabomaholelagmailcom","presenter","NOUN","Profession"
"9213","doc1152","god first baddest radio host tv presenter round media personality im one big festival bookings thabomaholelagmailcom","media","NOUN","Profession"
"9228","doc1154","soonersxthunderxdodgers die hard reel dodgers okc sports women jorts","sports","NOUN","Hobbies"
"9234","doc1156","husband teacher union member advocate gamer writer comic relief uk class <U+393C><U+3E31>","teacher","NOUN","Profession"
"9237","doc1156","husband teacher union member advocate gamer writer comic relief uk class <U+393C><U+3E31>","advocate","NOUN","Profession"
"9239","doc1156","husband teacher union member advocate gamer writer comic relief uk class <U+393C><U+3E31>","writer","NOUN","Profession"
"9251","doc1157","news local news world news sports music international music local music government local government politics international politics","local","ADJ","Profession"
"9255","doc1157","news local news world news sports music international music local music government local government politics international politics","sports","NOUN","Hobbies"
"9256","doc1157","news local news world news sports music international music local music government local government politics international politics","music","NOUN","Hobbies"
"9258","doc1157","news local news world news sports music international music local music government local government politics international politics","music","NOUN","Hobbies"
"9259","doc1157","news local news world news sports music international music local music government local government politics international politics","local","ADJ","Profession"
"9260","doc1157","news local news world news sports music international music local music government local government politics international politics","music","NOUN","Hobbies"
"9261","doc1157","news local news world news sports music international music local music government local government politics international politics","government","NOUN","Profession"
"9262","doc1157","news local news world news sports music international music local music government local government politics international politics","local","ADJ","Profession"
"9263","doc1157","news local news world news sports music international music local music government local government politics international politics","government","NOUN","Profession"
"9264","doc1157","news local news world news sports music international music local music government local government politics international politics","politics","NOUN","Hobbies"
"9266","doc1157","news local news world news sports music international music local music government local government politics international politics","politics","NOUN","Hobbies"
"9267","doc1158","professional curmudgeonoptimist hard combo least dont get paid","professional","ADJ","Profession"
"9292","doc1160","americanvenezuelan president finser asset management","management","NOUN","Profession"
"9298","doc1161","year old youtuber subscribers agp army life teamweakly try upload weekly channel agparmy ripagp","army","NOUN","Profession"
"9320","doc1162","noninvasive cross fibre manouvering fascia muscle designed promote relaxation reset bodys healing response gentle extremely effe","gentle","ADJ","Personality"
"9328","doc1163","father husband biz dev fuseproject passionate design innovation sustainability solving problems","passionate","NOUN","Personality"
"9329","doc1163","father husband biz dev fuseproject passionate design innovation sustainability solving problems","design","NOUN","Profession"
"9335","doc1164","life teacher live learn","teacher","NOUN","Profession"
"9372","doc1170","student journalist studying college north atlantic story dm meuf","student","NOUN","Profession"
"9373","doc1170","student journalist studying college north atlantic story dm meuf","journalist","NOUN","Profession"
"9375","doc1170","student journalist studying college north atlantic story dm meuf","college","NOUN","Profession"
"9383","doc1171","wisconsin state representative th assembly district","representative","NOUN","Profession"
"9397","doc1173","self taught fashion designer rawsilksabc season contestant instagram eunicascreations contact facebook pageeunicas creations","designer","NOUN","Profession"
"9404","doc1173","self taught fashion designer rawsilksabc season contestant instagram eunicascreations contact facebook pageeunicas creations","facebook","ADJ","Organization"
"9419","doc1175","studies estate managementisfobbenin universityufeufef entrepreneur founder ngyama farmsricc clothing collectionsoon hustler certified stonerchessplayer","entrepreneur","NOUN","Profession"
"9438","doc1177","dont say cant thats can entrepreneur follow back","ca","AUX","Organization"
"9442","doc1177","dont say cant thats can entrepreneur follow back","entrepreneur","PRON","Profession"
"9448","doc1179","left politics gtto unite member arsenal fc manage labourleft acc personal acc","politics","NOUN","Hobbies"
"9462","doc1180","rn emergency department nurse uith open new opportunities email adeosunreubengmailcom","nurse","NOUN","Profession"
"9481","doc1182","jealous wasnt us","jealous","ADJ","Personality"
"9490","doc1184","professional wordpress developer webdesigner also expert woocommerce genesis working web developer long time","professional","ADJ","Profession"
"9492","doc1184","professional wordpress developer webdesigner also expert woocommerce genesis working web developer long time","developer","NOUN","Profession"
