,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
1326,1054869804979548160,<U+0001F1FA><U+0001F1F8>Here to support #POTUS #MAGA2020 #Conservative #KAGA <U+271D><U+FE0F><U+0001F6AB>porn<U+0001F1FA><U+0001F1F8>Opinions mine<U+0001F64F>Q<U+0001F1FA><U+0001F1F8>tired of BS<U+0001F44E>End #SRA<U+0001F64F>End evil,"[('#POTUS #', 'MONEY'), ('#', 'CARDINAL'), ('KAGA', 'MONEY'), ('SRA', 'MONEY')]",,,,,,"{('KAGA', 'MONEY'), ('#POTUS #', 'MONEY'), ('SRA', 'MONEY'), ('#', 'CARDINAL')}"
1327,1087401478384484353,Take what you can from your dreams make them real as anything ~ DMB,,,,,,,
1328,835595261175005184,normie.,,,,,,,
1329,1087415088582197248,Formerly Deplorable Latina. Account suspended by the twitter police. MAGA.,"[('Formerly Deplorable Latina', 'ORG'), ('MAGA', 'GPE')]",MAGA,,Formerly Deplorable Latina,,,
1330,910691700204433408,my little online health and beauty diary,,,,,,,
1331,1087504246428319744,Bill Brasky is a son of a bitch!!,"('Bill Brasky', 'PERSON')",,,,,,"('Bill Brasky', 'PERSON')"
1332,1087487069356732416,GodFirst #MAGA #KAG AirForceBrat<U+0001F495> Patriot,"[('GodFirst #MAGA', 'ORG'), ('#KAG', 'MONEY'), ('Patriot', 'PERSON')]",,,GodFirst #MAGA,,,"{('Patriot', 'PERSON'), ('#KAG', 'MONEY')}"
1333,1085362965027659777,<U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>,"('U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D', 'ORG')",,,U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D,,,
1334,1087461429081452549,"I am smart and capable; therefore, I am a freelancer.",,,,,,,
1335,531382012,"AAACSS, specializes in Pre-Employment screening, Criminal Record Reports, Background checks, Credit Reports, Business Credit Reporting.","[('AAACSS', 'ORG'), ('Criminal Record Reports', 'PERSON'), ('Background', 'ORG'), ('Credit Reports', 'ORG'), ('Business Credit Reporting', 'ORG')]",,,"{'Credit Reports', 'Business Credit Reporting', 'Background', 'AAACSS'}",,,"('Criminal Record Reports', 'PERSON')"
1336,1087492734158626817,single,,,,,,,
1337,292437549,"Jarhead. Fírinne, brúite go domhain, beidh ardú arís. P1.",,,,,,,
1338,219513578,Texas!,"('Texas', 'GPE')",Texas,,,,,
1339,109834585,Jorge Antonetti,"('Jorge Antonetti', 'PERSON')",,,,,,"('Jorge Antonetti', 'PERSON')"
1340,706831530585358336,Father | Army Colonel | Analyst | Writer | #CSA Survivor | Member of @1in6org's https://t.co/wvjeBrhF7W | Sharing #Leadership Lessons Worth Your Time,"[('Army', 'ORG'), ('CSA Survivor', 'ORG'), ('@1in6org', 'ORG'), ('https://t.co/wvjeBrhF7W', 'ORG')]",,,"{'CSA Survivor', 'https://t.co/wvjeBrhF7W', '@1in6org', 'Army'}",,,
1341,775198939,Reporter @Fox10Phoenix | Murrow Award-Winning Journalist | Emmy Award-Winning Producer @Raiders | @SFSU Alum | @AAJA Proud | Rep: @theNWTgroup,"[('Emmy Award-Winning Producer @Raiders', 'PERSON'), ('@SFSU', 'ORG'), ('@AAJA Proud', 'PRODUCT')]",,,@SFSU,,,"{('Emmy Award-Winning Producer @Raiders', 'PERSON'), ('@AAJA Proud', 'PRODUCT')}"
1342,720168056,happily just a reader.,,,,,,,
1343,3029964744,<U+0001F339>F e a r l e s s<U+0001F339> IG: kaylachristine19,"[('U+0001F339>F', 'DATE'), ('IG', 'ORG')]",,,IG,,,"('U+0001F339>F', 'DATE')"
1344,4714651758,"Huge music lover/Do some PR for some great musicians Trying to help our world be a better place for all LOVE Animals, The IRISH<U+0001F340> #DumpTrump Will Follow Back<U+0001F609>","[('LOVE Animals', 'ORG'), ('DumpTrump', 'MONEY'), ('Will Follow Back', 'PERSON'), ('U+0001F609', 'PERSON')]",,,LOVE Animals,,,"{('DumpTrump', 'MONEY'), ('Will Follow Back', 'PERSON'), ('U+0001F609', 'PERSON')}"
1345,1085056146048724992,um jst a simple guy hu takes care of others in a different wai,,,,,,,
1346,1087464540571234305,YOUR GIRL KEEPS TEXTING ME THAT PURPLE PICKLE <U+0001F346><U+0001F4A6>,,,,,,,
1347,1087453946975666176,"I am a self described Classical Conservatarian (Classical Liberal/Conservative/Libertarian), aspiring Psychologist and hopeless romantic","[('Classical Liberal/Conservative/Libertarian', 'ORG'), ('Psychologist', 'LOC')]",,Psychologist,Classical Liberal/Conservative/Libertarian,,,
1348,1087459781160419328,wild <U+0001F343>,,,,,,,
1349,1087451925241577473,This is definitely a good idea. - Cole & MP,,,,,,,
1350,3131477983,"Artist
Creative
Thinker
Reggae fan","[('Artist\r\nCreative', 'ORG'), ('Thinker', 'PERSON'), ('Reggae', 'PERSON')]",,,"Artist
Creative",,,"{('Reggae', 'PERSON'), ('Thinker', 'PERSON')}"
1351,824740971409666048,Proud Gwichin Athabascan and mom <U+0001F495> #Alaska #GwichinAthabascan #AlaskanNative #LoveOneAnother,"[('Athabascan', 'ORG'), ('#Alaska #', 'MONEY'), ('LoveOneAnother', 'MONEY')]",,,Athabascan,,,"{('#Alaska #', 'MONEY'), ('LoveOneAnother', 'MONEY')}"
1352,4341146353,mhhs // hIdE yoU iN mY coAT poCkET,,,,,,,
1353,1087370365842657280,"A fund to help federal workers NOW and in FUTURE shutdowns. No politics. Just people.
https://t.co/HnDh453ocV","('NOW', 'ORG')",,,NOW,,,
1354,1079301554409218049,"Lover of Jesus, Worship Leader, Singer/Songwriter. https://t.co/peMGkQQ8Wq https://t.co/vnbVTaM6nC","[('Worship Leader', 'PERSON'), ('Singer/Songwriter', 'ORG')]",,,Singer/Songwriter,,,"('Worship Leader', 'PERSON')"
1355,4526410636,"Constitutionalist,  Conservative, Political Activist, Proud Deplorable
#Trump2020 #MAGA #Trumptrain #Patriot #KAG #Conservative <U+0001F30D><U+0001F30E><U+0001F30F>","[('Constitutionalist', 'ORG'), (' Conservative', 'ORG'), ('Political Activist', 'ORG'), ('Proud Deplorable', 'ORG'), ('Trump2020', 'GPE'), ('#MAGA #', 'MONEY'), ('#Patriot #KAG #', 'MONEY'), ('Conservative <U+0001F30D><U+0001F30E><U+0001F30F', 'ORG')]",Trump2020,,"{'Proud Deplorable', ' Conservative', 'Conservative <U+0001F30D><U+0001F30E><U+0001F30F', 'Political Activist', 'Constitutionalist'}",,,"{('#MAGA #', 'MONEY'), ('#Patriot #KAG #', 'MONEY')}"
1356,2953367354,Partnering with the Community to help Police Officers sponsor families in need. Pls go to our site for opportunities to help. Founded By @klew27705,"('Community', 'ORG')",,,Community,,,
1357,3221440713,Calling Out Cowards of Democracy,,,,,,,
1358,340822326,Debugging Zimbabwean Economy - In Math We Trust,"('Zimbabwean Economy -', 'PERSON')",,,,,,"('Zimbabwean Economy -', 'PERSON')"
1359,767986753,This is the virtual meeting place for the Wichita County Democratic Coalition.,"('the Wichita County Democratic Coalition', 'ORG')",,,the Wichita County Democratic Coalition,,,
1360,1087417677906292736,"Worked  hard to overcome liberal upbringing. Constitutionalist, Patriot, Advisor","[('Worked  ', 'PERSON'), ('Patriot', 'PERSON')]",,,,,,"{('Patriot', 'PERSON'), ('Worked  ', 'PERSON')}"
1361,73121063,Parliamentary procedure geek and Soap fan 4 over 40yrs. Hooked on GH thanks to talented actors who perform. Seriously follow US/Cdn politics #lovemyhusband,"[('Soap', 'ORG'), ('4', 'CARDINAL'), ('40yrs', 'DATE'), ('Hooked', 'PERSON'), ('GH', 'GPE'), ('US', 'GPE')]","{'GH', 'US'}",,Soap,,,"{('Hooked', 'PERSON'), ('40yrs', 'DATE'), ('4', 'CARDINAL')}"
1362,909181698,"Former promoter-NWA Central-States Championship Wrestling; Phelps County Republican party Committeeman. Blocked by Ed Krassenstein, and many other liberals...","[('NWA Central-States Championship Wrestling', 'FAC'), ('Phelps County', 'GPE'), ('Republican', 'NORP'), ('Ed Krassenstein', 'PERSON')]",Phelps County,,,Republican,,"{('Ed Krassenstein', 'PERSON'), ('NWA Central-States Championship Wrestling', 'FAC')}"
1363,29792397,Clinical psychologist. Married to my soulmate. Thankful for all of my family and friends.,,,,,,,
1364,1087374658805121025,"My life goal is to be funny..I love living in Fl., riding my motorcycle and spending time w/my fam. I enjoy following politics but hate Trump. There I said it.","('Trump', 'NORP')",,,,Trump,,
1365,1087118514245300224,SUAVE,,,,,,,
1366,1085310511699423233,alive and kicking,,,,,,,
1367,938861878595465216,i'm good honest and genteel man.i want serious relationship i have WhatsApp<U+0983>+96894689444,"[('man.i', 'PERSON'), ('WhatsApp', 'ORG')]",,,WhatsApp,,,"('man.i', 'PERSON')"
1368,1083509722890809345,"Yankees first and foremost, Rangers, Giants, and somehow still the Knicks
Nas is the greatest rapper to bless the mic

Im a proud true red blooded America","[('Yankees', 'ORG'), ('first', 'ORDINAL'), ('Rangers', 'ORG'), ('Giants', 'ORG'), ('Knicks', 'ORG'), ('Nas', 'PERSON'), ('America', 'GPE')]",America,,"{'Giants', 'Rangers', 'Knicks', 'Yankees'}",,,"{('Nas', 'PERSON'), ('first', 'ORDINAL')}"
1369,706931201035124739,"<U+0001F1FA><U+0001F1F8>#Maga  <U+0001F1FA><U+0001F1F8>#Trump2020 US Army Vet, Father, God Fearing, Patriot #TheGreatAwakening  #Qanon  #KAG  #BuildTheWallAndCrimeWillFall","[(' <U+0001F1FA><U+0001F1F8>#Trump2020 US Army Vet', 'ORG'), ('Fearing', 'GPE'), ('Patriot', 'PERSON'), (' ', 'NORP'), ('Qanon  ', 'NORP'), ('KAG', 'ORG'), ('BuildTheWallAndCrimeWillFall', 'MONEY')]",Fearing,,"{' <U+0001F1FA><U+0001F1F8>#Trump2020 US Army Vet', 'KAG'}","{'Qanon  ', ' '}",,"{('BuildTheWallAndCrimeWillFall', 'MONEY'), ('Patriot', 'PERSON')}"
1370,316040096,"I am a disabled Army veteran, conservative and pro-second amendment supporter. I love my country and my family.","[('Army', 'ORG'), ('second', 'ORDINAL')]",,,Army,,,"('second', 'ORDINAL')"
1371,953165857600892928,"#WalkAway, #MAGA, #KAG,  #WWG1WGA, 100% supporter of POTUS <U+0001F44D><U+0001F44A><U+0001F52B><U+0001F496> USA!","[('WalkAway', 'GPE'), ('MAGA', 'GPE'), ('KAG', 'ORG'), ('WWG1WGA', 'MONEY'), ('100%', 'PERCENT'), ('POTUS', 'ORG'), ('USA', 'GPE')]","{'WalkAway', 'USA', 'MAGA'}",,"{'KAG', 'POTUS'}",,,"{('100%', 'PERCENT'), ('WWG1WGA', 'MONEY')}"
1372,1075022187373977600,"#PPP Member,Salesman,
Singer/Rapper/Songwriter,IT Expert,Pro Wrestling fan,Liberal,Leftist,
#AntiEstablishment,
""Still the Same"" Out on Soundcloud","[('Expert', 'PERSON'), ('Pro Wrestling', 'PERSON'), ('Liberal', 'ORG'), ('AntiEstablishment', 'MONEY'), ('Soundcloud', 'PERSON')]",,,Liberal,,,"{('Pro Wrestling', 'PERSON'), ('Expert', 'PERSON'), ('Soundcloud', 'PERSON'), ('AntiEstablishment', 'MONEY')}"
1373,285445441,Interested...Fascinated...Observant. #MAGA https://t.co/9JiPr0GCn9,"('MAGA', 'GPE')",MAGA,,,,,
1374,763211730306539521,"DIY Gal Loves God, Family, and WORLD Music - from the Beatles, The Eagles, Queen, Muse to BTS BTS BTS <U+0001F49C>","[('Gal', 'PERSON'), ('WORLD Music', 'ORG'), ('Muse', 'ORG'), ('BTS BTS BTS', 'ORG')]",,,"{'Muse', 'WORLD Music', 'BTS BTS BTS'}",,,"('Gal', 'PERSON')"
1375,177657761,"Scottsdale, AZ; Marketing & Branding Professional; Go Green!","[('Scottsdale', 'GPE'), ('AZ', 'ORG'), ('Marketing & Branding Professional', 'ORG')]",Scottsdale,,"{'Marketing & Branding Professional', 'AZ'}",,,
1376,2456119337,1st Grade teacher in GA who LOVES technology! Eager to learn new Web 2.0 tools for the classroom! I'm a BIG proponent for stand-up desks in the classroom!,"[('1st Grade', 'PERSON'), ('GA', 'ORG'), ('2.0', 'CARDINAL'), ('BIG', 'ORG')]",,,"{'GA', 'BIG'}",,,"{('1st Grade', 'PERSON'), ('2.0', 'CARDINAL')}"
1377,1081619716261572608,Hi! I am Anna J. Bish. I am a professional word-press developer.,"('Anna J. Bish', 'PERSON')",,,,,,"('Anna J. Bish', 'PERSON')"
1378,18871460,"OTF Auburn.Certified Athletic Trainer (ATC), Strength and Conditioning coach (CSCS). Educator, mentor. Knowledge not shared is Knowledge wasted UF 98 <U+0001F40A>","[('OTF Auburn', 'PERSON'), ('Certified Athletic Trainer', 'ORG'), ('ATC', 'ORG'), ('Strength', 'PERSON'), ('\x93Knowledge', 'ORG'), ('Knowledge', 'ORG'), ('UF \x9198', 'ORG')]",,,"{'Certified Athletic Trainer', 'ATC', 'Knowledge', '\x93Knowledge', 'UF \x9198'}",,,"{('Strength', 'PERSON'), ('OTF Auburn', 'PERSON')}"
1379,932065519699709957,BLEED ORANGE,,,,,,,
1380,848548570991144967,News  If it's not true it's a lie,,,,,,,
1381,1081262410277752832,"straight talking lady. very opinionated,an optimist MORALS AND DISCIPLINE COMES FIRST IN HANDY#MAGA","[('FIRST', 'ORDINAL'), ('HANDY#MAGA', 'GPE')]",HANDY#MAGA,,,,,"('FIRST', 'ORDINAL')"
1382,2350693377,Always EAGLES!!!! Big horse racing fan!!,,,,,,,
1383,16753599,Elopement & Intimate Wedding Photographer. I photograph love between beloved. It's my thing! I think everyone should run away and marry their one and only.,,,,,,,
1384,555832551,tables they turn sometimes,,,,,,,
1385,1081281253406429184,"<U+0001F63B>cat Lovers Community <U+0001F63B>i Love my cat  -<U+2665><U+FE0F> So much<U+0001F63B><U+0001F63B> <U+0001F609><U+0001F449> if you, Follow us <U+0001F631><U+0001F60D>","[('Lovers Community', 'ORG'), ('Love', 'WORK_OF_ART')]",,,Lovers Community,,Love,
1386,834632981553770496,In todays society you can really bring out the worst in people by not agreeing with them. True fact,,,,,,,
1387,458663902,"Child of the risen King, wife, mother whose mission is to be joyful always and pray without ceasing.",,,,,,,
1388,1073007864,Fuck Cancer,"('Fuck Cancer', 'ORG')",,,Fuck Cancer,,,
1389,1087326861808541698,Lucky enough to live in the greatest country in the history of the world. #America,"('America', 'GPE')",America,,,,,
1390,1087313391759192064,"i am a simple,and honest boy",,,,,,,
1391,1087323495753834496,"Pro God, pro constitution, pro the republic, pro traditional family, pro 2nd amendment, pro life, pro Israel. #MAGA #Trump2020","[('Israel', 'GPE'), ('MAGA', 'GPE'), ('Trump2020', 'GPE')]","{'MAGA', 'Israel', 'Trump2020'}",,,,,
1392,902947233162768391,the older and wiser brother. married to Jenn. Peter and Eileens dad. Particular Baptist. Carpenter. Da pacem Domine.,"[('Jenn', 'PERSON'), ('Peter', 'PERSON'), ('Particular Baptist', 'PERSON'), ('Domine', 'NORP')]",,,,Domine,,"{('Particular Baptist', 'PERSON'), ('Jenn', 'PERSON'), ('Peter', 'PERSON')}"
1393,1085812153221816321,"Makings international industry fzc Dubai
Manufacturer BODYSPRAY perfumes and Airfreshner..

Partner & Director","[('Dubai', 'GPE'), ('Airfreshner', 'GPE'), ('Partner &', 'ORG')]","{'Dubai', 'Airfreshner'}",,Partner &,,,
1394,188961329,"~The Eye is Useless When The Mind is Blind~ ~Walking By Faith, Not By Sight~ <U+2728>*Trusting GOD In All Things*<U+2728>","[('~The Eye', 'ORG'), ('Useless', 'ORG'), ('Blind~', 'ORG'), ('Faith', 'GPE')]",Faith,,"{'Blind~', '~The Eye', 'Useless'}",,,
1395,2907672655,im fucking ruined,,,,,,,
1396,1087271999481827329,not your average teenager<U+0001F1FA><U+0001F1F8>,,,,,,,
1397,1082642143888302080,SUPERIOR Task has a Best professional virtual assistant team which they can do small work and big workloads easily. The superior task rate start at $5. Per/h,"('5', 'MONEY')",,,,,,"('5', 'MONEY')"
1398,3092754762,politician,,,,,,,
1399,476493066,January 8th 2019,"('January 8th 2019', 'DATE')",,,,,,"('January 8th 2019', 'DATE')"
1400,874789237123567616,Pike County.PCHS Junior,"('Pike County', 'GPE')",Pike County,,,,,
1401,1086111379143110656,"Husband , Father , Grandpa.
Guitar player. Retired in 2013 after 34 years as a truck driver.
New on Twitter.","[('Husband', 'GPE'), ('Grandpa', 'ORG'), ('Guitar', 'PERSON'), ('2013', 'DATE'), ('34 years', 'DATE')]",Husband,,Grandpa,,,"{('34 years', 'DATE'), ('Guitar', 'PERSON'), ('2013', 'DATE')}"
1402,1087225585821237254,Eco-Fascist meaning that I wish to protect the environment at all costs. / Traditionalist / German-American / #Pro2A / #FreeSpeech / #FreePalestine / #Christian,"[('Eco-Fascist', 'PERSON'), ('American / #Pro2A /', 'ORG'), ('FreeSpeech', 'ORG'), ('FreePalestine', 'ORG'), ('Christian', 'NORP')]",,,"{'FreePalestine', 'FreeSpeech', 'American / #Pro2A /'}",Christian,,"('Eco-Fascist', 'PERSON')"
1403,339357760,Penn Emblem Company,"('Penn Emblem Company', 'ORG')",,,Penn Emblem Company,,,
1404,1081531758229798912,A nigerian #A patriot #A library scientist..... love sports esp. football #Chelseafc....2348034471971.,"[('Chelseafc', 'MONEY'), ('2348034471971', 'DATE')]",,,,,,"{('Chelseafc', 'MONEY'), ('2348034471971', 'DATE')}"
1405,1611133903,fourth year med student. Orthopaedics. USC Keck SOM.,"[('fourth year', 'DATE'), ('Orthopaedics', 'ORG'), ('USC Keck SOM', 'PERSON')]",,,Orthopaedics,,,"{('USC Keck SOM', 'PERSON'), ('fourth year', 'DATE')}"
1406,819055935238782976,"I'm model's for fashion,
And then I promoted with tweet for any product.",,,,,,,
1407,995775111180398592,"1 Corinthians 13:13 And now these three remain: faith, hope and love. But the greatest of these is love. TRUMP SUPPORTER. PRO CONSTITUTION.","[('1', 'CARDINAL'), ('three', 'CARDINAL'), ('TRUMP SUPPORTER', 'ORG')]",,,TRUMP SUPPORTER,,,"{('three', 'CARDINAL'), ('1', 'CARDINAL')}"
1408,911446170718932992,Smyrna DL/ST Coach  Former UTM GA  Author of Most Important Unit No One Coaches  For K/P/LS lessons:bretta211@gmail.com  #CoolestKickersAround #LeaveaLegacy,"[('Smyrna DL/ST', 'ORG'), ('One', 'CARDINAL'), ('K/P/LS', 'ORG'), ('CoolestKickersAround', 'MONEY'), ('LeaveaLegacy', 'ORG')]",,,"{'K/P/LS', 'Smyrna DL/ST', 'LeaveaLegacy'}",,,"{('CoolestKickersAround', 'MONEY'), ('One', 'CARDINAL')}"
1409,2967843150,"dont hate the player, hate the game",,,,,,,
1410,1087220522193166336,O SEKE OA EA KA NNA HOBA OTLA LIEHA HO KHUTLA EEA KA MAOTO A HAO.,"[('SEKE OA', 'ORG'), ('NNA HOBA', 'PERSON'), ('LIEHA', 'GPE'), ('HAO', 'ORG')]",LIEHA,,"{'SEKE OA', 'HAO'}",,,"('NNA HOBA', 'PERSON')"
1411,1085483712136073216,joined Twitter for the first time.                 old fashioned Gentle Man.                         Travel enthusiasts.,"[('Twitter', 'PERSON'), ('first', 'ORDINAL'), ('Gentle Man', 'PERSON')]",,,,,,"{('Gentle Man', 'PERSON'), ('Twitter', 'PERSON'), ('first', 'ORDINAL')}"
1412,1039012028625690625,Evangelist / Musician / Independent Consultant / Community Organizer Citiside Homeowner's Association,"(""Independent Consultant / Community Organizer Citiside Homeowner's Association"", 'ORG')",,,Independent Consultant / Community Organizer Citiside Homeowner's Association,,,
1413,342707258,lets go eagles time for a superbowl,,,,,,,
1414,409632388,"Husband to a beautiful wife, Father of two amazing boys, plumbing phenom.","('two', 'CARDINAL')",,,,,,"('two', 'CARDINAL')"
1415,835578825421565952,"We are Republican. We believe in Republican values. We strive to present GOP issues, initiatives, and elected/appointed officials. #MAGA, #Rubio, #Cruz, #ETC!","[('Republican', 'NORP'), ('Republican', 'NORP'), ('GOP', 'ORG'), ('MAGA', 'GPE'), ('Rubio', 'MONEY'), ('Cruz', 'MONEY')]",MAGA,,GOP,Republican,,"{('Rubio', 'MONEY'), ('Cruz', 'MONEY')}"
1416,18119132,"Family member, Educator, Lover of Life",,,,,,,
1417,167999618,[___<U+0001F405>CU '20<U+0001F405>____]live in the 864!<U+0001F339>______________________________________________________R.I.P Chris Colin Skyler Jake <U+271D><U+FE0F><U+2604><U+FE0F>,"[('20<U+0001F405>\x95____]live', 'CARDINAL'), ('864!<U+0001F339>______________________________________________________R.I.P', 'CARDINAL'), ('Chris Colin Skyler Jake', 'PERSON')]",,,,,,"{('Chris Colin Skyler Jake', 'PERSON'), ('20<U+0001F405>\x95____]live', 'CARDINAL'), ('864!<U+0001F339>______________________________________________________R.I.P', 'CARDINAL')}"
1418,1247895140,"I like listening to music #TGOD , #RattPack . I like #ARROW (except S4) (I retweet a lot.) #FuckCancer I really like spicy memes and @yunuenglez16 <U+0001F499>","[('RattPack', 'MONEY'), ('ARROW', 'MONEY'), ('S4', 'GPE'), ('FuckCancer', 'MONEY')]",S4,,,,,"{('FuckCancer', 'MONEY'), ('ARROW', 'MONEY'), ('RattPack', 'MONEY')}"
1419,1401178022,Sometime have a resting WTF face.  Going back to school reminds me of my age.   Master of Public Health.   Ignorance can be bliss!  lLove my furry kids too.,"[('Ignorance', 'PERSON'), ('lLove', 'ORG')]",,,lLove,,,"('Ignorance', 'PERSON')"
1420,357063520,"TX2Chi transplant. Love my wife, fam, friends, & cats. Support nurses, teachers, parents, strong unified families, & women. Black lives matter. Love is love.",,,,,,,
1421,850280148,"Mom of 2 wonderful teenagers, Wifey, Nurse, Crossfitter. Love my family, friends, Jesus, and red <U+0001F377>!","[('2', 'CARDINAL'), ('Wifey', 'GPE'), ('Nurse, Crossfitter', 'ORG'), ('Jesus', 'PERSON')]",Wifey,,"Nurse, Crossfitter",,,"{('Jesus', 'PERSON'), ('2', 'CARDINAL')}"
1422,3041602561,"Author, Husband, Father, Friend. Presiding Bishop of TEAM Ministries International.","[('Husband', 'GPE'), ('Friend', 'GPE')]","{'Husband', 'Friend'}",,,,,
1423,2418009326,I Can Tell You The Truth But You Can't Handle The Truth <U+0001F4F4><U+0001F4F4><U+2728><U+2728><U+0001F440><U+0001F440><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>U.S.A,,,,,,,
