,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
861,700574531216236544,Axis is an IT company offering network video solutions for professional installations. Follow @AxisIPVideo for global news!,,,,,,,
862,25344296,"Working for over 35 years to prevent #osteoporosis, promote bone health, and protect your ability to live your best life.","('over 35 years', 'DATE')",,,,,,"('over 35 years', 'DATE')"
863,279931341,"Mother, daughter, sister, friend, lover, dispatcher, student, teacher, believer, etc, etc, etc!",,,,,,,
864,953289087569616896,Music,,,,,,,
865,1070777540028063745,"Transformation Records Present Her Frontline Act, Princess Nyerovwo Iyedo, popularly known as African Princess 9ja. @Africanprincess9ja on Instagram","[('Transformation Records Present', 'ORG'), ('Princess Nyerovwo Iyedo', 'ORG'), ('African', 'NORP'), ('9ja', 'ORDINAL'), ('Instagram', 'GPE')]",Instagram,,"{'Princess Nyerovwo Iyedo', 'Transformation Records Present'}",African,,"('9ja', 'ORDINAL')"
866,832009285638971392,"I am my own person. Love honesty,  hate liars. Love nature, taking pictures is my passion. Lambert and Mellencamp are the best. Real. Making people laugh.","('Mellencamp', 'ORG')",,,Mellencamp,,,
867,2456905670,"European Commission, Horizon 2020. Previously @Bloomberg covering #technews, international affairs @UN @WTO for @RFI - @Columbia grad 01 Political Science","[('European Commission', 'ORG'), ('Horizon 2020', 'ORG'), ('01\x92', 'CARDINAL'), ('Political Science', 'WORK_OF_ART')]",,,"{'European Commission', 'Horizon 2020'}",,Political Science,"('01\x92', 'CARDINAL')"
868,1090484957342949376,Social Work Student - providing friend chat service. Private in depth about anything you want to talk about DM( no sexy chats ),"('Social Work Student', 'ORG')",,,Social Work Student,,,
869,879220287782481920,"ACTIVE STONER 
FREE THINKER 
The Autobiography as told by Tizzy6oy <U+0001F60A>","[('STONER', 'PERSON'), ('Autobiography', 'PERSON')]",,,,,,"{('Autobiography', 'PERSON'), ('STONER', 'PERSON')}"
870,2266713448,"Wife, Mother, Sister, Lawyer, Patriot, Grateful American. <U+0001F1FA><U+0001F1F8>","[('Lawyer', 'GPE'), ('Patriot', 'PERSON'), ('American', 'NORP')]",Lawyer,,,American,,"('Patriot', 'PERSON')"
871,3346356784,"A serious minded individual¶\  professional Economi[£<U+2105>], financial analylis¢t,, seasoned Banker && A Liverpoolfc addicted.","[(' ', 'NORP'), ('Banker &&', 'ORG'), ('Liverpoolfc', 'PERSON')]",,,Banker &&, ,,"('Liverpoolfc', 'PERSON')"
872,1089844187254542336,<U+0BA8><U+0BC0><U+0B99><U+0BCD><U+0B95>..<U+0BA4><U+0BCA><U+0B9F><U+0BCD><U+0B9F>.. <U+0B89><U+0BAF><U+0BB0><U+0BA4><U+0BCD><U+0BA4>..<U+0B85><U+0B9F><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BB5><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1>.. <U+0B87><U+0BB2><U+0B95><U+0BCD><U+0B95>.. <U+0BB5><U+0BC8><U+0BAF><U+0BC1><U+0B99><U+0BCD><U+0B95><U+0001F64F><U+2764>....<U+0B8E><U+0BA9><U+0BCD><U+0BB1><U+0BC1><U+0BAE><U+0BCD>.. <U+0BA4><U+0BB3><U+0BAA><U+0BA4><U+0BBF>.. <U+0BB5><U+0BB4><U+0BBF><U+0BAF><U+0BBF><U+0BB2><U+0BCD>... <U+0BA8><U+0BBE><U+0BA9><U+0BCD>.<U+2764>...,"[('U+0BA8><U+0BC0><U+0B99><U+0BCD><U+0B95>', 'GPE'), ('U+0BA4><U+0BB3><U+0BAA><U+0BA4><U+0BBF', 'PERSON')]",U+0BA8><U+0BC0><U+0B99><U+0BCD><U+0B95>,,,,,"('U+0BA4><U+0BB3><U+0BAA><U+0BA4><U+0BBF', 'PERSON')"
873,3370550949,"Born Again, Marketer, Administrator, Minister of Gods word, Leader",,,,,,,
874,1028890900360032256,"ICT<U+0001F393> 
Software Developer; System Administrator;  Network Specialist.","[('ICT', 'ORG'), ('Software Developer', 'PERSON'), ('System Administrator', 'ORG'), (' Network Specialist', 'ORG')]",,,"{' Network Specialist', 'System Administrator', 'ICT'}",,,"('Software Developer', 'PERSON')"
875,1090496904482430977,Whale rider,"('Whale', 'ORG')",,,Whale,,,
876,15920296,"Observing Program Leader, NWS Glasgow, MT","('Glasgow', 'PERSON')",,,,,,"('Glasgow', 'PERSON')"
877,895388104021954564,I own 0 hotels.,"('0', 'CARDINAL')",,,,,,"('0', 'CARDINAL')"
878,48461552,Im a slut for a good strip mall ~Disney~JCU 19',,,,,,,
879,4626797294,one of those <U+0001F3F3><U+FE0F><U+200D><U+0001F308>,"('one', 'CARDINAL')",,,,,,"('one', 'CARDINAL')"
880,295440763,Democracy | Freedom Of Speech | Human Rights| #BlueWave #Resist #TheResistance,,,,,,,
881,515975681,https://t.co/ZQ5dwn2OAF,,,,,,,
882,1087297009265139712,Under 30 CEOs is a platform specially designed for youths below 30 years to discover their purpose in line with their passion and make a living out of it...,"[('30', 'CARDINAL'), ('30 years', 'DATE')]",,,,,,"{('30 years', 'DATE'), ('30', 'CARDINAL')}"
883,1086547757169590272,"travelling solo #vlogger 

# Subscribe my you tube channel
#Jamalia dela Cruz #Byahe ko Kwento ko
https://t.co/aGrqO9VL2o","[('\r\n\r\n', 'PERSON'), ('Jamalia', 'GPE'), ('Cruz', 'PERSON'), ('Byahe', 'MONEY'), ('Kwento', 'GPE')]","{'Jamalia', 'Kwento'}",,,,,"{('Byahe', 'MONEY'), ('Cruz', 'PERSON'), ('\r\n\r\n', 'PERSON')}"
884,5981342,#datatechconsult @growbydatacommunity #ai #automation #artificial #intelligence #big #better #data #analytics,"[('#ai #automation', 'MONEY'), ('#artificial', 'MONEY'), ('#', 'CARDINAL'), ('#big', 'MONEY'), ('#better', 'MONEY'), ('#', 'ORG')]",,,#,,,"{('#artificial', 'MONEY'), ('#', 'CARDINAL'), ('#better', 'MONEY'), ('#big', 'MONEY'), ('#ai #automation', 'MONEY')}"
885,1073085955,"I'm a bi-polar bear hoping this iceberg doesn't melt away..Otherwise, I'm just fine thanks...",,,,,,,
886,258738685,"Husband, Father, Engineer, IEng, MIET, MIEEE, Immigrant, Traveller, British, Australian, Child of the 70s, Geek, Nerd, Driver","[('Husband', 'GPE'), ('Engineer', 'PERSON'), ('IEng', 'ORG'), ('MIET', 'GPE'), ('MIEEE', 'GPE'), ('Immigrant, Traveller', 'ORG'), ('British', 'NORP'), ('Australian', 'NORP'), ('Child of the 70s', 'PERSON'), ('Geek', 'PERSON'), ('Nerd', 'ORG'), ('Driver', 'GPE')]","{'Husband', 'Driver', 'MIEEE', 'MIET'}",,"{'Immigrant, Traveller', 'Nerd', 'IEng'}","{'British', 'Australian'}",,"{('Child of the 70s', 'PERSON'), ('Engineer', 'PERSON'), ('Geek', 'PERSON')}"
887,1090480836170833920,<U+0001F47B>Either stand together <U+0001F3CA>to make our world look beautiful or<U+0001F3C4> just watch it happening<U+0001F6C0>,,,,,,,
888,1089891407798644737,"@amberhamultion  my IG
@amberhamultin_    my youtube
@flowtillbuzzed  my  snapchat","[(' ', 'LOC'), ('IG', 'ORG'), ('@amberhamultin', 'PERSON'), ('@flowtillbuzzed  ', 'PERSON')]",, ,IG,,,"{('@flowtillbuzzed  ', 'PERSON'), ('@amberhamultin', 'PERSON')}"
889,1061305226076942336,spiritual,,,,,,,
890,502931461,"Social Media practitioner, Sports writer and commentator of my very own podcast where I share views and opinions of things I follow.","('Social Media', 'ORG')",,,Social Media,,,
891,1053638186176602112,anything that pops up in my head,,,,,,,
892,552572531,See me here,,,,,,,
893,612676930,"Marine Engineer// Entrepreneur//Editor//Animator 3D.
Let's chat.
#CFC 
#teamfollowback","('3D.', 'CARDINAL')",,,,,,"('3D.', 'CARDINAL')"
894,1005357720038494208,focus on you until the focus IS on you<U+0001F4AA><U+0001F3FC><U+0001F4CC>.,,,,,,,
895,772476499660304385,"Meet me, Know me better!",,,,,,,
896,348006361,"I am a mum of 2 and love music , movies, home renovation programmes and true crime ! :)","('2', 'CARDINAL')",,,,,,"('2', 'CARDINAL')"
897,716479320257085441,Very humbled man of God..Always ready to mingle  and ready to offer help to anyone.Public Health Officer(PHO) Alumni of South Eastern Kenya University,"[('Alumni', 'PERSON'), ('South Eastern', 'NORP'), ('Kenya', 'GPE')]",Kenya,,,South Eastern,,"('Alumni', 'PERSON')"
898,1087274286035791872,Travel around the world,,,,,,,
899,259056545,"Engineer, industrious... Learning humility and yearning for more wisdom","('Engineer', 'PERSON')",,,,,,"('Engineer', 'PERSON')"
900,990239790900568064,Hello Twitter! IFB <U+0001F4AF>,,,,,,,
901,1090486639707766784,This account is for following current events and breaking news without comment. Bipartisan following. You never saw me. Return to your business.,"('Bipartisan', 'PERSON')",,,,,,"('Bipartisan', 'PERSON')"
902,3223308714,Everything.,,,,,,,
903,1066688648022818817,Student at Wits. Model. Single. Prefer black men. Workaholic. Fun and Confident. Love people who can keep secrets <U+0001F607>,"('Workaholic.', 'ORG')",,,Workaholic.,,,
904,4051409003,A lab technician,,,,,,,
905,1578779839,Light Hearted Nihilist,,,,,,,
906,911371148021071872,"<U+2764>
Of Troy",,,,,,,
907,829950082392940544,"A young Queen building her empire through her love of art, design, and photography <U+0001F5A4><U+0001F4F7><U+0001F478><U+0001F3FB>  Instagram: olivas_pd","[('Instagram', 'GPE'), ('olivas_pd', 'CARDINAL')]",Instagram,,,,,"('olivas_pd', 'CARDINAL')"
908,1376323608,"Sales man, real estate guru,music lover,dj,dj enthusist and events planner",,,,,,,
909,1085896692594065408,GRACE ADVOCATE...,"('GRACE ADVOCATE', 'ORG')",,,GRACE ADVOCATE,,,
910,1029920071647469569,Main: @ThighsAreNice Alt: @ThighNiggasINC Ian Miles Cheongus blew up a dog and got my two other accounts suspended,"('two', 'CARDINAL')",,,,,,"('two', 'CARDINAL')"
911,223342623,"Women Lie , Men Lie but NUMBERS DONT! TIME is MONEY! LIFES a BITCH  and Im her PIMP!!See you at the TOP!","[('LIFES', 'PERSON'), ('BITCH', 'PERSON'), ('TOP', 'ORG')]",,,TOP,,,"{('LIFES', 'PERSON'), ('BITCH', 'PERSON')}"
912,1090480015437848576,"Pofrofessional Web Developer (Wordpress, Laravel, Vue.js)","('Laravel', 'GPE')",Laravel,,,,,
913,993613399845203969,"Uncaused cause,master by nature,criminal by attitude.",,,,,,,
914,817649564,University of Cape Coast,"('University of Cape Coast', 'ORG')",,,University of Cape Coast,,,
915,1025563017990160384,"what worries you , masters you",,,,,,,
916,898033282784178176,"Official account of Truck Five. Located in Tokyo. We export Japanese second hand trucks, buses and construction equipment.","[('Truck Five', 'ORG'), ('Tokyo', 'GPE'), ('Japanese', 'NORP')]",Tokyo,,Truck Five,Japanese,,
917,2908992037,We are leading brand in IT Sector who offered best services of #Mobileappdevelopment (IOS & Android) Website Design and Development. Call us +91-7696224488,"[('Mobileappdevelopment', 'MONEY'), ('IOS & Android)', 'ORG'), ('Website Design and Development', 'ORG'), ('91-7696224488', 'DATE')]",,,"{'IOS & Android)', 'Website Design and Development'}",,,"{('Mobileappdevelopment', 'MONEY'), ('91-7696224488', 'DATE')}"
918,956779538746245120,student # Agrian #an introvert .,"('# Agrian #', 'MONEY')",,,,,,"('# Agrian #', 'MONEY')"
919,520279559,TROUBLED 33YEAR OLD BUT THE MOST LOYAL GIRL WITH A HEART OFF GOLD,"[('33YEAR', 'CARDINAL'), ('OLD', 'ORG')]",,,OLD,,,"('33YEAR', 'CARDINAL')"
920,1089034900387160064,Samsara refers to a person's life journey. Samsara Massage Spa helps our clients replenish their energy. Samsara is a tranquil and healing sanctuary.,"[('Samsara', 'PERSON'), ('Samsara Massage Spa', 'PERSON'), ('Samsara', 'PERSON')]",,,,,,"{('Samsara Massage Spa', 'PERSON'), ('Samsara', 'PERSON')}"
921,2429076151,Global offshore container solutions with 30 years experience. Lowest price.,"('30 years', 'DATE')",,,,,,"('30 years', 'DATE')"
922,569592546,"Sicilian blood.  Lover of family, friends, food, animals & music. Rt'd Probation Offcr.  PROUD RESISTER.  I will just block you. Don't follow me to argue. <U+0001F91C>","[('Sicilian', 'NORP'), ('Probation Offcr', 'PERSON'), (' ', 'ORG'), ('U+0001F91C', 'PERSON')]",,, ,Sicilian,,"{('Probation Offcr', 'PERSON'), ('U+0001F91C', 'PERSON')}"
923,1039328271652069376,The Son of God became a man to enable men to become sons of God.,"('God.\x94', 'GPE')",God.,,,,,
924,3171685706,<U+26BE><U+FE0F><U+26BE><U+FE0F><U+26BE><U+FE0F>,,,,,,,
925,954361819421970433,Cool guy,,,,,,,
926,1083294985183731712,Pakistan Military Police,"('Pakistan', 'GPE')",Pakistan,,,,,
927,4211303549,@coferdalan<U+0001F49C> | georgetown lax 23 | pa<U+2708><U+FE0F>ky,"('\x9123', 'CARDINAL')",,,,,,"('\x9123', 'CARDINAL')"
928,1078254286453129216,"Live life to the fullest, and focus on the positive. #follow #followme #followback #foolowforfollowback #follow4followback","[('#', 'ORG'), ('#', 'CARDINAL'), ('#foolowforfollowback #', 'MONEY'), ('follow4followback', 'MONEY')]",,,#,,,"{('#foolowforfollowback #', 'MONEY'), ('follow4followback', 'MONEY'), ('#', 'CARDINAL')}"
929,974663427850416131,"A linguist, just, soulmate, team player working diligently towards achieving individual and collective dreams.",,,,,,,
930,867742194324697088,Olen tore,,,,,,,
931,228891074,#Teamfollowback Oh and btw Imma E.T #Lakersnation #Ofwgkta Follow me on IG: tez960. https://t.co/yLaradrLtl,"[('Imma E.T', 'ORG'), ('Ofwgkta Follow', 'PERSON'), ('IG', 'ORG')]",,,"{'IG', 'Imma E.T'}",,,"('Ofwgkta Follow', 'PERSON')"
932,1001095929032773634,great power cames with great responistibility .,,,,,,,
933,380551275,"Just a young woman, trying to live life to the fullest.",,,,,,,
934,1090461131339120640,DPHS 19 University of Wisconsin - Green Bay <U+0001F64F> Believe #ThisIsMyCrew,"[('\x9119 University of Wisconsin - Green Bay', 'ORG'), ('ThisIsMyCrew', 'PERSON')]",,,19 University of Wisconsin - Green Bay,,,"('ThisIsMyCrew', 'PERSON')"
935,1066970516429271041,self depend,,,,,,,
936,23596704,"actress, writer, producer,",,,,,,,
937,903034309803745281,KU Fall 2019 <U+0001F393> Managing Editor @KansanNews. Former & future @KCStar intern.,"[('Fall 2019', 'DATE'), ('@KCStar', 'GPE')]",@KCStar,,,,,"('Fall 2019', 'DATE')"
938,901783670,Passionate about Digital marketing| mathematics|Computer scientist|Farmer|Pedagogy|saved by Grace Alone through Faith Alone for God's glory Alone.,"[('Digital', 'ORG'), ('marketing|', 'PRODUCT'), ('Grace Alone', 'PERSON'), ('Faith Alone', 'PERSON')]",,,Digital,,,"{('marketing|', 'PRODUCT'), ('Grace Alone', 'PERSON'), ('Faith Alone', 'PERSON')}"
939,1090464843881218048,"Law, Tech and Innovations. Intellectual property Law and Cyber Law. Proudly Ugandan.",,,,,,,
940,37376350,Journalist,,,,,,,
941,1489211016,please chew with your mouth closed,,,,,,,
942,1080066261579649025,Thriftygamer83 (Joseph Ziehm) #Aspiedad #retrogamer #GoBills #GoHabsGo Check out my channel! https://t.co/W4OqsHoLXK,"[('Joseph Ziehm', 'PERSON'), ('Aspiedad', 'PERSON'), ('#', 'CARDINAL'), ('GoBills #', 'ORG')]",,,GoBills #,,,"{('Joseph Ziehm', 'PERSON'), ('Aspiedad', 'PERSON'), ('#', 'CARDINAL')}"
943,17375401,"Director @polarisdigital @thisnoiseofmine. Digital marketing, música, otras cosas normales. Peace, love, empathy.","[('@polarisdigital', 'PERSON'), ('Digital', 'ORG')]",,,Digital,,,"('@polarisdigital', 'PERSON')"
944,1084622718987845632,"I guess I try to draw pictures. I'm pretty bad at it and I'm using a mouse, but I think that makes it look kind of cute.",,,,,,,
945,734949174,New York Real Estate Agent. Native New Yorker. News Junkie. Foodie. Tennis Fan.,"[('New York Real Estate Agent', 'ORG'), ('News Junkie', 'PERSON'), ('Foodie', 'PRODUCT'), ('Tennis Fan', 'PRODUCT')]",,,New York Real Estate Agent,,,"{('Foodie', 'PRODUCT'), ('News Junkie', 'PERSON'), ('Tennis Fan', 'PRODUCT')}"
946,287861293,"Passions: #SEO, #PPC, #SMM, anything #digital, #foodie & Lifelong student.","[('SEO', 'MONEY'), ('#PPC', 'ORG'), ('SMM', 'ORG'), ('#', 'CARDINAL'), ('& Lifelong', 'ORG')]",,,"{'& Lifelong', 'SMM', '#PPC'}",,,"{('SEO', 'MONEY'), ('#', 'CARDINAL')}"
947,851918947591081989,Son of the dark lord<U+0001F940>,,,,,,,
948,1071032296906489856,"<U+0001F30D>| Best traveling destinations
<U+0001F5FC>| Don't be a tourist, be a traveler
<U+0001F6EB>| Follow us and travel the world",,,,,,,
949,1087998598330105857,"58,,, single,,, USA,,, love people; music, my pets,music. Western Kansas.","[('58', 'CARDINAL'), ('USA', 'GPE'), ('Western Kansas', 'PERSON')]",USA,,,,,"{('58', 'CARDINAL'), ('Western Kansas', 'PERSON')}"
950,1090456571048534016,Daily brew of Conspiracy info,"('Daily', 'DATE')",,,,,,"('Daily', 'DATE')"
951,355385508,"International Marketing Manager.
Metals & Mining.
Trader.
Traveller.
MBA in International Business
Business Minded
Always Happy !!","[('International Marketing', 'ORG'), ('Metals & Mining', 'ORG'), ('Trader', 'PERSON'), ('Traveller', 'PERSON'), ('MBA', 'WORK_OF_ART'), ('International Business\r\n', 'ORG'), ('Always Happy', 'PERSON')]",,,"{'Metals & Mining', 'International Marketing', 'International Business\r\n'}",,MBA,"{('Trader', 'PERSON'), ('Always Happy', 'PERSON'), ('Traveller', 'PERSON')}"
952,38273662,Assoc Prof; University of Louisville; UofL Infant Cognition Lab; developmental psychology; grad mentor; diversity & equity; public ed; fun; opinions are mine,"[('University of Louisville', 'ORG'), ('Infant Cognition Lab', 'ORG')]",,,"{'Infant Cognition Lab', 'University of Louisville'}",,,
953,1409294370,TXST ZTA<U+0001F451>,"('TXST ZTA', 'ORG')",,,TXST ZTA,,,
954,1045196927669657600,"The Best Barbershop In Town

GF 2111 Jaka Investments Building
Chino Roces Pasong Tamo, 
Makati City
P:02-817 8942 M:+6394 5847 1719","[('Town\r\n\r\nGF', 'PRODUCT'), ('2111', 'DATE'), ('Jaka Investments Building', 'PERSON'), ('Chino Roces', 'FAC'), ('Pasong Tamo', 'PERSON'), ('Makati City', 'PERSON'), ('817', 'CARDINAL'), ('8942', 'DATE'), ('5847 1719', 'DATE')]",,,,,,"{('817', 'CARDINAL'), ('8942', 'DATE'), ('5847 1719', 'DATE'), ('Town\r\n\r\nGF', 'PRODUCT'), ('Pasong Tamo', 'PERSON'), ('Makati City', 'PERSON'), ('Jaka Investments Building', 'PERSON'), ('2111', 'DATE'), ('Chino Roces', 'FAC')}"
955,3259117410,"Disabled, Retired, Deputy Sheriff",,,,,,,
956,2780460566,live what you love <U+2B50><U+FE0F>  pitt '21 <U+0001F43E>,"('21', 'CARDINAL')",,,,,,"('21', 'CARDINAL')"
957,1086114154858115072,"OFFICIAL TWITTER PAGE: Human Rights, Independent Thinker. EVERYONE HAS HUMAN RIGHTS, Im into winning it. Each NATION can make World Greatness,Together Strong!","[('Independent Thinker', 'ORG'), ('NATION', 'ORG'), ('World Greatness', 'EVENT'), ('Together Strong!', 'PERSON')]",,,"{'NATION', 'Independent Thinker'}",,,"{('Together Strong!', 'PERSON'), ('World Greatness', 'EVENT')}"
958,996881931118825472,GAME ON! #WiiUMasterRace. It is okay to have your own opinion! She/Her  developing a game for Wii U/Switch and mobile platforms!,"[('GAME ON', 'ORG'), ('Wii U/Switch', 'ORG')]",,,"{'Wii U/Switch', 'GAME ON'}",,,
959,1090458252838662144,a die hard fan of Liverpool,"('Liverpool', 'GPE')",Liverpool,,,,,
960,413595880,Mis Hijos ~ Mi Mundo <U+2661>,"('Mi Mundo', 'ORG')",,,Mi Mundo,,,
961,14255115,event planner; 2 Jack Russell Terriers; round the world traveler; living in coolest city on earth,"[('2', 'CARDINAL'), ('Jack Russell Terriers', 'PERSON')]",,,,,,"{('Jack Russell Terriers', 'PERSON'), ('2', 'CARDINAL')}"
962,280287115,Watch my cam channel: https://t.co/2ML1UjOdZt,,,,,,,
963,3252388572,The Official News Hub of Senator Chiz,"('Chiz', 'PERSON')",,,,,,"('Chiz', 'PERSON')"
964,1090447703094509568,"21 year old , mommy to a beautiful girl and 2 handsome boys !!
~ working towards becoming a PSW ~","[('21 year old', 'DATE'), ('2', 'CARDINAL')]",,,,,,"{('2', 'CARDINAL'), ('21 year old', 'DATE')}"
965,788969618249441282,"Founder & President ""I Am Right"" party.  Everyday, I am more right than the day before!","[('Founder &', 'ORG'), ('I Am', 'WORK_OF_ART')]",,,Founder &,,I Am,
966,2241672236,<U+0001F335><U+0001F33B><U+0001F434>,,,,,,,
967,1090454809176666112,"young artist can't stop hot back to back.... Life's about the money,God show me the way",,,,,,,
968,804469973087297536,<U+0001F3F3><U+FE0F><U+200D><U+0001F308>,,,,,,,
969,253849317,"luc 22  k67 | big words, hope to understand them someday","[('22\x92', 'CARDINAL'), ('\x95', 'PRODUCT'), ('\x94big', 'ORG')]",,,big,,,"{('\x95', 'PRODUCT'), ('22\x92', 'CARDINAL')}"
970,1066958420325146624,mohd shaan saifi,,,,,,,
971,937879749321461762,"<U+0001F1FA><U+0001F1F8>Prepared and paid for by ""Jayesun Sherman for US Congress"" volunteers.","[('Jayesun Sherman', 'PERSON'), ('US', 'GPE'), ('Congress', 'ORG')]",US,,Congress,,,"('Jayesun Sherman', 'PERSON')"
