"","doc_id","sentence","token","upos","Entity"
"5855","doc654","fortune favours bold ufeufeufbufacriminal lawyer delhi high court cool political view sarcastic ethicoholics ufufefuduufef bad boy uffwarrior","court","NOUN","Profession"
"5857","doc654","fortune favours bold ufeufeufbufacriminal lawyer delhi high court cool political view sarcastic ethicoholics ufufefuduufef bad boy uffwarrior","political","ADJ","Profession"
"5866","doc655","southern politics american pale ales","politics","NOUN","Hobbies"
"5882","doc657","college student metal lover puppies weakness s awkward","college","NOUN","Profession"
"5883","doc657","college student metal lover puppies weakness s awkward","student","NOUN","Profession"
"5922","doc661","ufbeuffufbuufefuffaufuufefufufeufe sunlifeca marketing ops nerd uwgreaterto gennextgt cabinet mbr civicactiongtha elnonline exec jacentralon facilitator","marketing","NOUN","Profession"
"5960","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","business","NOUN","Profession"
"5961","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","finance","NOUN","Profession"
"5963","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","games","NOUN","Hobbies"
"5967","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","general","ADJ","Profession"
"5972","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","government","NOUN","Profession"
"5975","doc664","amazing business finance books games gaming gaming news general news gov officials agencies government served us army","army","NOUN","Profession"
"5981","doc665","patriotic uffauffmaga mom boys love kind hearted people keepin real bet coffeeuufef better ufa","kind","ADJ","Personality"
"5991","doc666","sportsfan singer music ps leo real fvsu","singer","NOUN","Profession"
"5992","doc666","sportsfan singer music ps leo real fvsu","music","NOUN","Hobbies"
"6022","doc670","dont follow give bad advice tell horrible jokes reply trending topics reply shit shouldnt reply touf","advice","NOUN","Profession"
"6046","doc672","seeker traveller proud uncle lover good wine coffee books conversation interested issues religion culture tweets","proud","ADJ","Personality"
"6049","doc672","seeker traveller proud uncle lover good wine coffee books conversation interested issues religion culture tweets","good","ADJ","Personality"
"6059","doc673","proud th period ta se<U+663C><U+3E31>or emmons ap spanish lauren crandall","proud","ADJ","Personality"
"6077","doc675","k director ci futurist christian author ambassador hope sldunktank lifetrapped growingcps letstudentsspeak futurepastskills","director","NOUN","Profession"
"6081","doc675","k director ci futurist christian author ambassador hope sldunktank lifetrapped growingcps letstudentsspeak futurepastskills","author","NOUN","Profession"
"6094","doc676","see countrys phony elitistowned twoparty political system like express views plutocracy politics people like stir pot","political","ADJ","Profession"
"6100","doc676","see countrys phony elitistowned twoparty political system like express views plutocracy politics people like stir pot","politics","VERB","Hobbies"
"6109","doc677","dreamerufa im beautiful relationship music books everything love uf","music","NOUN","Hobbies"
"6127","doc679","twitter","twitter","NOUN","Organization"
"6134","doc681","area account officer akhuwat","account","NOUN","Profession"
"6135","doc681","area account officer akhuwat","officer","NOUN","Profession"
"6155","doc684","job creation motivation international sales marketing london new york dubai kenya","sales","NOUN","Profession"
"6156","doc684","job creation motivation international sales marketing london new york dubai kenya","marketing","NOUN","Profession"
"6165","doc686","minister international development statesofjersey chairjersey overseas aid jerseyoac commonwealth parliamentary assoc jersey deputy grouville","development","NOUN","Profession"
"6181","doc687","make jewelries beads also network marketing business bead products use beads touch lives change world","network","NOUN","Profession"
"6182","doc687","make jewelries beads also network marketing business bead products use beads touch lives change world","marketing","NOUN","Profession"
"6183","doc687","make jewelries beads also network marketing business bead products use beads touch lives change world","business","NOUN","Profession"
"6205","doc689","recording artist","artist","NOUN","Profession"
"6209","doc691","versatile best good vibes","versatile","ADV","Personality"
"6211","doc691","versatile best good vibes","good","ADJ","Personality"
"6216","doc692","love jesus family sports favorite team twins shop amazon please consider using httpstcotwtbhdmu","sports","NOUN","Hobbies"
"6230","doc693","ranch husband eastern mt passionate beef community love ranching family golf nascar want done volunteer job","passionate","NOUN","Personality"
"6232","doc693","ranch husband eastern mt passionate beef community love ranching family golf nascar want done volunteer job","community","NOUN","Profession"
"6236","doc693","ranch husband eastern mt passionate beef community love ranching family golf nascar want done volunteer job","golf","NOUN","Hobbies"
"6240","doc693","ranch husband eastern mt passionate beef community love ranching family golf nascar want done volunteer job","volunteer","NOUN","Hobbies"
"6244","doc694","dealmaker investor entrepreneur queenofcannabis beverlyhills cannabisclub usa canada europe latinamerica httpstcoahwzgi","entrepreneur","NOUN","Profession"
"6256","doc695","keep working keep learning","learning","VERB","Profession"
"6258","doc696","happily married christian republican believe god constitution family maga fairness back kavenaugh pray america president maga","married","ADJ","Personality"
"6280","doc697","allegiance will swear earthly oaths crowned god government church power comes divine","government","NOUN","Profession"
"6281","doc697","allegiance will swear earthly oaths crowned god government church power comes divine","church","NOUN","Religion"
"6305","doc700","new account starting bottom trying get","account","NOUN","Profession"
"6356","doc704","magnetic lioness queen fighter witch born spiritually connected loyal illuminati nwo working betterment mankind","loyal","ADJ","Personality"
"6362","doc705","video producereditordirector cdmsmith amateur photographer boston ma httpstcoyevxvbbu","video","NOUN","Profession"
"6366","doc705","video producereditordirector cdmsmith amateur photographer boston ma httpstcoyevxvbbu","photographer","NOUN","Profession"
"6377","doc707","capitalist patriot nationalist littlehorn lackafokenuselessja humantrafficking solidariteit eksperiment qanon bcp bravemavis beyhive","patriot","NOUN","Personality"
